,country,hazard_type,landslide_type,trigger,fatalities,injuries,latitude,longitude,distance,population,year,month,day,day_of_week,is_weekend,season,total_casualties,affected_area,population_density
1738,9,1,5,4,0.0,0.0,41.4,48.3367,8.39254,16022.0,2010.0,4.0,9.0,4.0,0,1.0,0.0,221.27722294786443,72.4069101489717
1739,34,1,5,4,0.0,0.0,15.2454,-61.3017,2.08997,2608.0,2010.0,4.0,12.0,0.0,0,1.0,0.0,13.72239691725425,190.054260616872
1740,34,1,5,4,0.0,0.0,15.4004,-61.344,3.78784,702.0,2010.0,4.0,12.0,0.0,0,1.0,0.0,45.07472902464514,15.574136887571155
1741,34,1,5,4,0.0,0.0,15.2458,-61.2809,4.08252,2608.0,2010.0,4.0,12.0,0.0,0,1.0,0.0,52.36082909714141,49.80822582395628
1742,34,1,5,4,0.0,0.0,15.2556,-61.2697,5.61495,2608.0,2010.0,4.0,12.0,0.0,0,1.0,0.0,99.04707604430506,26.33091358328849
1743,34,1,5,4,0.0,0.0,15.2892,-61.2642,5.116,1332.0,2010.0,4.0,12.0,0.0,0,1.0,0.0,82.22633708865568,16.199189300671996
1744,133,1,6,4,0.0,0.0,21.1589,-156.9621,7.7825,2027.0,2010.0,4.0,13.0,1.0,0,1.0,0.0,190.27780436272315,10.652845226950204
1745,29,1,5,4,0.0,0.0,9.9323,-84.4453,6.88715,14448.0,2010.0,4.0,14.0,2.0,0,1.0,0.0,149.01464635978192,96.95691230992594
1746,6,1,5,4,0.0,0.0,40.7944,45.0619,8.14243,3370.0,2010.0,4.0,14.0,2.0,0,1.0,0.0,208.28497380260174,16.179755737895213
1747,27,1,5,4,2.0,0.0,4.3013,-74.80549999999998,0.30587,130289.0,2010.0,4.0,14.0,2.0,0,1.0,0.0,0.29391627769293005,443286.0984178625
1748,84,1,5,13,2.0,0.0,26.0462,68.2767,10.21869,31630.0,2010.0,4.0,15.0,3.0,0,1.0,0.0,328.05021096896576,96.41816692199069
1749,54,1,5,4,0.0,0.0,-0.4777,100.3467,6.94004,0.0,2010.0,4.0,16.0,4.0,0,1.0,0.0,151.31215614770517,0.0
1750,34,1,5,4,0.0,0.0,15.3211,-61.3124,6.4593,702.0,2010.0,4.0,16.0,4.0,0,1.0,0.0,131.07527695796912,5.355701061956213
1751,53,1,5,4,0.0,0.0,27.3341,88.6083,1.00195,30700.0,2010.0,4.0,17.0,5.0,1,1.0,0.0,3.1538568108448577,9734.113449423236
1752,53,1,5,4,0.0,0.0,27.322,88.6087,0.53719,30700.0,2010.0,4.0,17.0,5.0,1,1.0,0.0,0.9065791187314212,33863.563990927345
1753,54,1,5,4,1.0,0.0,-8.3919,115.6018,0.58875,0.0,2010.0,4.0,18.0,6.0,1,1.0,0.0,1.0889594622890832,0.0
1754,129,1,5,4,0.0,0.0,1.0498,34.2334,7.41269,76493.0,2010.0,4.0,18.0,6.0,1,1.0,0.0,172.6241484198618,443.11876814564414
1755,129,1,5,4,0.0,0.0,0.9699,34.3243,4.62704,0.0,2010.0,4.0,18.0,6.0,1,1.0,0.0,67.25992528311939,0.0
1756,61,1,5,4,0.0,0.0,17.9647,-76.5835,4.53632,2634.0,2010.0,4.0,18.0,6.0,1,1.0,0.0,64.64831924987162,40.7435186337846
1757,61,1,5,4,0.0,0.0,18.1437,-77.331,9.53953,4514.0,2010.0,4.0,18.0,6.0,1,1.0,0.0,285.89320209915024,15.789112741598192
1758,61,1,5,4,0.0,0.0,17.9693,-77.2433,0.56186,44755.0,2010.0,4.0,18.0,6.0,1,1.0,0.0,0.9917588906356618,45126.895682593335
1759,61,1,5,4,0.0,0.0,18.2106,-76.6735,2.78885,2757.0,2010.0,4.0,18.0,6.0,1,1.0,0.0,24.434315929506507,112.8331158504294
1760,61,1,5,4,0.0,0.0,18.1865,-76.50289999999998,4.46942,14400.0,2010.0,4.0,18.0,6.0,1,1.0,0.0,62.755559922716685,229.46174040568778
1761,132,1,5,16,0.0,0.0,51.4867,0.3114,1.21305,13466.0,2010.0,4.0,18.0,6.0,1,1.0,0.0,4.622823124162622,2912.9386174469373
1762,65,1,5,4,0.0,0.0,-0.3536,34.8078,18.9573,10116.0,2010.0,4.0,19.0,0.0,0,1.0,0.0,1129.02312774067,8.959958172197503
1763,26,1,5,4,8.0,0.0,29.4748,119.2812,0.94314,0.0,2010.0,4.0,20.0,1.0,0,1.0,0.0,2.7944876933115395,0.0
1764,53,1,5,4,0.0,0.0,34.38663064,76.34158850999998,25.16,13838.0,2010.0,4.0,20.0,1.0,0,1.0,0.0,1988.708574494271,6.95828447540083
1765,53,1,5,4,0.0,0.0,34.38667467,76.34149164,25.16,13838.0,2010.0,4.0,20.0,1.0,0,1.0,0.0,1988.708574494271,6.95828447540083
1766,53,1,5,4,0.0,0.0,26.1965,91.763,2.18012,899094.0,2010.0,4.0,20.0,1.0,0,1.0,0.0,14.931748653435426,60213.577181607645
1767,53,1,5,4,0.0,0.0,26.1978,91.7665,2.54658,899094.0,2010.0,4.0,20.0,1.0,0,1.0,0.0,20.37344731622803,44130.67587652906
1768,133,1,5,4,0.0,0.0,36.9604,-119.4511,13.70425,2369.0,2010.0,4.0,20.0,1.0,0,1.0,0.0,590.011420361796,4.01517651734152
1769,54,1,5,4,0.0,0.0,-7.4038,109.0947,11.86002,0.0,2010.0,4.0,21.0,2.0,0,1.0,0.0,441.8966563896904,0.0
1770,9,1,5,4,0.0,0.0,40.6905,46.3667,1.00253,313300.0,2010.0,4.0,21.0,2.0,0,1.0,0.0,3.1575092214373734,99223.77989362716
1771,53,1,5,4,12.0,0.0,27.8965,96.1779,5.14944,14927.0,2010.0,4.0,21.0,2.0,0,1.0,0.0,83.30477143361284,179.18541451008736
1772,53,1,5,4,0.0,0.0,25.3612,92.2845,46.46354,132842.0,2010.0,4.0,21.0,2.0,0,1.0,0.0,6782.260441904981,19.586685167561587
1773,26,1,0,2,0.0,0.0,29.176,97.7991,55.37397,0.0,2010.0,4.0,23.0,4.0,0,1.0,0.0,9632.991894541554,0.0
1774,129,1,5,4,0.0,0.0,1.007,34.4013,4.36082,0.0,2010.0,4.0,24.0,5.0,1,1.0,0.0,59.74288546419766,0.0
1775,7,1,9,4,0.0,0.0,-38.1951,145.134,3.8392,7015.0,2010.0,4.0,25.0,6.0,1,1.0,0.0,46.3053686981293,151.49431258676924
1776,137,1,5,4,3.0,0.0,22.7662,104.9389,7.81468,32690.0,2010.0,4.0,25.0,6.0,1,1.0,0.0,191.85462391557297,170.3894299382926
1777,43,1,6,13,1.0,0.0,41.8907,44.7519,5.76043,7423.0,2010.0,4.0,25.0,6.0,1,1.0,0.0,104.24606719799003,71.20652317657047
1778,118,1,5,4,4.0,0.0,25.1187,121.6916,5.18186,397515.0,2010.0,4.0,25.0,6.0,1,1.0,0.0,84.35701882063434,4712.293126968173
1779,133,1,5,4,0.0,0.0,34.0679,-117.805,4.30409,33371.0,2010.0,4.0,25.0,6.0,1,1.0,0.0,58.19860309774872,573.3986422999022
1780,133,1,5,4,0.0,0.0,35.2995,-87.96599999999998,10.07129,2694.0,2010.0,4.0,25.0,6.0,1,1.0,0.0,318.65451456802776,8.454297293267668
1781,43,1,5,4,0.0,0.0,41.7323,45.334,0.27969,12173.0,2010.0,4.0,26.0,0.0,0,1.0,0.0,0.24575578546383062,49532.91324159518
1782,29,1,5,4,0.0,0.0,10.1452,-83.9564,19.51432,1355.0,2010.0,4.0,27.0,1.0,0,1.0,0.0,1196.3457674152253,1.1326157010005196
1783,9,1,5,4,4.0,0.0,40.9959,45.6886,5.08089,12626.0,2010.0,4.0,27.0,1.0,0,1.0,0.0,81.10160668146601,155.68125610124804
1784,9,1,5,4,0.0,0.0,38.4886,48.6744,12.51995,4567.0,2010.0,4.0,27.0,1.0,0,1.0,0.0,492.44197182111316,9.274189166107536
1785,9,1,5,4,0.0,0.0,41.2746,48.4546,10.79294,22405.0,2010.0,4.0,27.0,1.0,0,1.0,0.0,365.95644338969925,61.22313298400212
1786,43,1,5,4,0.0,0.0,41.8984,45.458,2.68708,21800.0,2010.0,4.0,27.0,1.0,0,1.0,0.0,22.68355222316587,961.0487716177217
1787,110,1,5,4,0.0,0.0,7.418396315,80.60846422,14.47008,111701.0,2010.0,4.0,27.0,1.0,0,1.0,0.0,657.7967706774369,169.8108062843846
1788,43,1,5,4,0.0,0.0,41.8555,44.7229,1.20127,7423.0,2010.0,4.0,28.0,2.0,0,1.0,0.0,4.533474062652235,1637.3756411561544
1789,54,1,5,4,0.0,0.0,-4.4585,136.8448,24.02148,0.0,2010.0,4.0,29.0,3.0,0,1.0,0.0,1812.797925657969,0.0
1790,89,1,5,4,0.0,0.0,16.3335,120.6166,7.27191,28407.0,2010.0,4.0,29.0,3.0,0,1.0,0.0,166.12954024798006,170.99306936982506
1791,9,1,5,4,0.0,0.0,41.1567,48.5798,23.36984,22405.0,2010.0,4.0,29.0,3.0,0,1.0,0.0,1715.7790107412993,13.058208463757788
1792,9,1,5,4,0.0,0.0,41.2092,48.6742,21.58556,22405.0,2010.0,4.0,29.0,3.0,0,1.0,0.0,1463.7823728935975,15.306237057432185
1793,110,1,5,13,0.0,0.0,7.2558,80.3019,24.5498,1214.0,2010.0,4.0,29.0,3.0,0,1.0,0.0,1893.4148959860079,0.6411695622410332
1794,23,1,6,14,0.0,0.0,49.6603,-110.2674,52.06368,63138.0,2010.0,4.0,29.0,3.0,0,1.0,0.0,8515.685163411155,7.41431825959012
1795,65,1,5,4,16.0,0.0,1.2495,35.5842,29.77607,9152.0,2010.0,4.0,30.0,4.0,0,1.0,0.0,2785.3811117037467,3.285726309245328
1796,6,1,5,4,0.0,0.0,40.9341,44.6241,3.27858,1184.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,33.76925217520113,35.06148119174179
1797,9,1,5,4,0.0,0.0,40.5217,46.0806,0.26997,9900.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,0.22897121347314112,43236.87615500756
1798,9,1,5,4,0.0,0.0,40.5531,46.0089,6.97855,9900.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,152.99606520666077,64.70754647596648
1799,118,1,6,0,1.0,0.0,24.956,121.3249,3.77424,0.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,44.75163416500066,0.0
1800,133,1,6,4,0.0,0.0,38.1107,-83.5013,10.11538,6845.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,321.45062715809075,21.29409440110876
1801,133,1,5,4,0.0,0.0,37.7806,-82.9667,9.51647,1883.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,284.51268776681735,6.6183340180009145
1802,133,1,5,4,0.0,0.0,36.0739,-86.8931,4.06928,2912.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,52.02175752982704,55.976578613869094
1803,133,1,5,4,0.0,0.0,36.0242,-86.8811,5.92638,4812.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,110.33895404719138,43.611071371420955
1804,133,1,5,4,0.0,0.0,35.9862,-86.992,11.67837,7720.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,428.46399617683346,18.017849968457657
1805,133,1,5,4,0.0,0.0,35.9778,-86.82389999999998,6.61569,31279.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,137.4991983466983,227.48496264779195
1806,133,1,5,4,0.0,0.0,35.7322,-87.1288,15.51031,34681.0,2010.0,5.0,2.0,6.0,1,1.0,0.0,755.7720533920085,45.88817467429091
1807,65,1,5,4,0.0,0.0,-1.0,36.7667,17.05804,6317.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,914.1303530660412,6.910393007750427
1808,9,1,5,16,0.0,0.0,40.3751,49.8254,4.25883,11398.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,56.98105448860426,200.03139819533362
1809,75,1,5,8,15.0,0.0,25.4053,97.8542,46.3149,90894.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,6738.936034086752,13.48788585323288
1810,133,1,6,4,0.0,0.0,37.2648,-82.97379999999998,7.91631,777.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,196.87721536840928,3.9466222566487836
1811,133,1,6,4,0.0,0.0,37.1609,-83.37319999999998,0.00435,365.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,5.944678698755285e-05,6139944.957436048
1812,133,1,6,4,0.0,0.0,37.034,-83.1816,18.27072,2237.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,1048.723975621839,2.1330684260113104
1813,133,1,6,4,0.0,0.0,36.7411,-83.6348,5.84944,1732.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,107.49257185761384,16.112741281269475
1814,133,1,6,4,0.0,0.0,37.9065,-82.90699999999998,13.47073,3459.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,570.0751833643191,6.06762072957919
1815,133,1,6,4,0.0,0.0,37.9135,-82.4804,7.32052,717.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,168.35799136774963,4.258782099828184
1816,133,1,6,4,0.0,0.0,37.7939,-82.3635,15.29574,3191.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,735.0059558392502,4.341461418984595
1817,133,1,6,4,0.0,0.0,37.796,-82.4698,9.90252,717.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,308.0642688357492,2.327436423281803
1818,133,1,6,4,0.0,0.0,37.2283,-83.0567,12.3417,4456.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,478.5197240215546,9.312050844113758
1819,133,1,6,4,0.0,0.0,37.4083,-82.90399999999998,10.50499,777.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,346.6898757784155,2.2411961071993183
1820,133,1,9,4,0.0,0.0,37.3685,-82.74339999999998,21.31051,777.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,1426.716090740213,0.5446073013705723
1821,133,1,6,4,0.0,0.0,36.9828,-82.9777,1.09107,2237.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,3.7398579075632257,598.1510675782757
1822,133,1,6,4,0.0,0.0,37.0945,-83.1006,16.31604,2237.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,836.3333117711894,2.674770893990189
1823,133,1,6,4,0.0,0.0,37.5339,-82.0999,18.71035,1090.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,1099.7999506693516,0.9910893334161479
1824,133,1,6,4,0.0,0.0,37.3212,-82.3434,21.45604,1414.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,1446.268785430652,0.9776882514815228
1825,133,1,6,4,0.0,0.0,37.2482,-82.56399999999998,10.20803,2203.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,327.36613282797373,6.72946825919114
1826,133,1,0,4,0.0,0.0,37.4563,-82.4223,8.90602,6903.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,249.18230844580995,27.70260875683799
1827,133,1,5,4,0.0,0.0,38.6331,-82.5309,17.02627,11129.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,910.7284526674003,12.219888340377052
1828,133,1,5,4,0.0,0.0,38.5805,-82.63469999999998,6.42411,11129.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,129.6509818996679,85.83814666835552
1829,133,1,5,4,0.0,0.0,38.615,-82.4835,18.8887,2165.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,1120.8668130527217,1.931540817149848
1830,37,1,6,4,3.0,0.0,0.9374,-79.6671,2.81891,165216.0,2010.0,5.0,3.0,0.0,0,1.0,0.0,24.963891895936488,6618.198824474685
1831,65,1,6,4,2.0,0.0,-0.5487,37.0498,10.06095,4468.0,2010.0,5.0,4.0,1.0,0,1.0,0.0,318.0005375141081,14.050290716259488
1832,27,1,5,4,0.0,0.0,3.4205,-76.5222,1.84941,2392877.0,2010.0,5.0,4.0,1.0,0,1.0,0.0,10.745243853736683,222691.73529904315
1833,132,1,5,4,0.0,0.0,57.6256,-3.3291,2.7292,21236.0,2010.0,5.0,5.0,2.0,0,1.0,0.0,23.40025542184779,907.5114616130592
1834,73,1,6,13,0.0,0.0,32.525,-116.9999,2.4977,1376457.0,2010.0,5.0,5.0,2.0,0,1.0,0.0,19.59884238844506,70231.54596169014
1835,65,1,6,4,0.0,0.0,-0.7978,37.07,7.22875,4661.0,2010.0,5.0,6.0,3.0,0,1.0,0.0,164.16337924335878,28.392446728880067
1836,65,1,6,4,0.0,0.0,-0.65,37.1,9.23673,11987.0,2010.0,5.0,6.0,3.0,0,1.0,0.0,268.0318293464446,44.722300441811335
1837,26,1,5,4,5.0,0.0,24.7844,115.0278,2.3035,0.0,2010.0,5.0,6.0,3.0,0,1.0,0.0,16.66964326372281,0.0
1838,26,1,5,4,6.0,0.0,23.1316,113.2666,2.37194,3152825.0,2010.0,5.0,6.0,3.0,0,1.0,0.0,17.674912429051968,178378.53582899526
1839,26,1,5,4,4.0,0.0,24.8111,113.5973,1.49817,0.0,2010.0,5.0,6.0,3.0,0,1.0,0.0,7.051346647788464,0.0
1840,26,1,5,4,5.0,0.0,27.124,104.7281,37.59576,0.0,2010.0,5.0,6.0,3.0,0,1.0,0.0,4440.456395882989,0.0
1841,26,1,0,4,0.0,0.0,27.61919882,111.4563986,3.58924,115399.0,2010.0,5.0,6.0,3.0,0,1.0,0.0,40.47201905052243,2851.327971948817
1842,26,1,5,4,3.0,0.0,23.9111,106.6145,1.26578,90603.0,2010.0,5.0,7.0,4.0,0,1.0,0.0,5.0334566343782905,18000.15507855684
1843,119,1,0,4,21.0,0.0,37.9148,69.8054,1.83411,78786.0,2010.0,5.0,7.0,4.0,0,1.0,0.0,10.568190427355011,7455.01328175049
1844,54,1,5,4,0.0,0.0,-2.0746,101.4847,10.58999,95913.0,2010.0,5.0,8.0,5.0,1,1.0,0.0,352.3229816850436,272.2303255418651
1845,133,1,6,4,0.0,0.0,36.0959,-86.8568,0.01307,2912.0,2010.0,5.0,9.0,6.0,1,1.0,0.0,0.0005366622508902111,5426131.603573006
1846,65,1,5,4,0.0,0.0,-0.4814,37.1285,17.00845,15287.0,2010.0,5.0,10.0,0.0,0,1.0,0.0,908.8230807743961,16.820655552645242
1847,65,1,5,4,1.0,0.0,0.883,34.5188,19.23548,0.0,2010.0,5.0,10.0,0.0,0,1.0,0.0,1162.4008769138936,0.0
1848,129,1,6,4,4.0,0.0,1.15,34.4,2.61485,0.0,2010.0,5.0,10.0,0.0,0,1.0,0.0,21.48045291484316,0.0
1849,23,1,7,4,4.0,0.0,45.8043,-72.96429999999998,14.55886,1067.0,2010.0,5.0,10.0,0.0,0,1.0,0.0,665.8932496278642,1.6023589375568759
1850,133,1,5,4,0.0,0.0,38.6198,-82.6276,10.40449,11129.0,2010.0,5.0,10.0,0.0,0,1.0,0.0,340.08812436819807,32.7238712632939
1851,132,1,5,4,0.0,0.0,50.581,-1.2974,1.11115,1142.0,2010.0,5.0,11.0,1.0,0,1.0,0.0,3.878780949288884,294.42240098899333
1852,53,1,5,4,0.0,0.0,25.3433,92.2897,47.92484,132842.0,2010.0,5.0,11.0,1.0,0,1.0,0.0,7215.5794988392045,18.41044091072252
1853,26,1,5,4,0.0,0.0,27.6229,113.8547,0.69433,372123.0,2010.0,5.0,12.0,2.0,0,1.0,0.0,1.5145434365228638,245699.78716116035
1854,133,1,6,4,0.0,0.0,39.155,-94.5107,5.24463,4208.0,2010.0,5.0,14.0,4.0,0,1.0,0.0,86.4130994065892,48.69632068398105
1855,40,1,5,4,0.0,0.0,-18.1284,178.4448,1.50362,77366.0,2010.0,5.0,15.0,5.0,1,1.0,0.0,7.102742335481789,10892.412584575639
1856,129,1,5,4,3.0,0.0,0.9751,34.294,5.74345,0.0,2010.0,5.0,15.0,5.0,1,1.0,0.0,103.63240142485971,0.0
1857,129,1,5,4,0.0,0.0,-0.7888,29.8214,14.61124,14000.0,2010.0,5.0,15.0,5.0,1,1.0,0.0,670.6933827821258,20.873919975065398
1858,58,1,5,4,0.0,0.0,44.3189,11.2603,0.26501,2001.0,2010.0,5.0,15.0,5.0,1,1.0,0.0,0.22063499485356658,9069.277524755515
1859,84,1,5,4,0.0,0.0,36.3085,74.8219,12.89838,2005.0,2010.0,5.0,15.0,5.0,1,1.0,0.0,522.6611357221237,3.836137533413182
1860,78,1,5,4,0.0,0.0,-41.3874,172.8235,18.99439,1663.0,2010.0,5.0,16.0,6.0,1,1.0,0.0,1133.445322096541,1.4672079610544762
1861,33,1,6,4,54.0,0.0,-1.5253,29.2908,17.85567,144124.0,2010.0,5.0,16.0,6.0,1,1.0,0.0,1001.6181243105088,143.89116620589476
1862,129,1,0,4,2.0,0.0,-1.2,30.1333,16.83579,43500.0,2010.0,5.0,16.0,6.0,1,1.0,0.0,890.4650380869441,48.85087919167996
1863,129,1,5,4,0.0,0.0,1.0121,34.2355,10.25596,76493.0,2010.0,5.0,16.0,6.0,1,1.0,0.0,330.4475295525908,231.4830439300534
1864,133,1,5,4,0.0,0.0,37.6921,-83.03019999999998,7.52656,1883.0,2010.0,5.0,16.0,6.0,1,1.0,0.0,177.9684134626314,10.58052922630217
1865,0,1,5,4,0.0,0.0,37.56106267,70.42633455,2.73125,0.0,2010.0,5.0,17.0,0.0,0,1.0,0.0,23.435422166538643,0.0
1866,53,1,5,4,0.0,0.0,34.3951,75.6233,49.59488,13838.0,2010.0,5.0,17.0,0.0,0,1.0,0.0,7727.225037535303,1.7908110521929106
1867,133,1,6,4,0.0,0.0,38.3534,-81.6513,1.68022,51400.0,2010.0,5.0,17.0,0.0,0,1.0,0.0,8.86915352283445,5795.367040120117
1868,32,1,5,4,0.0,0.0,49.4288,17.6627,3.3888,8727.0,2010.0,5.0,18.0,1.0,0,1.0,0.0,36.07794146038307,241.89295859862335
1869,91,1,5,4,0.0,0.0,49.84630472,19.71636831,0.04033,2100.0,2010.0,5.0,18.0,1.0,0,1.0,0.0,0.005109828411238415,410972.70416777954
1870,26,1,5,4,0.0,0.0,28.2154,110.2225,0.72469,0.0,2010.0,5.0,18.0,1.0,0,1.0,0.0,1.6498877945524004,0.0
1871,54,1,5,4,0.0,0.0,-7.0528,108.1156,2.85779,0.0,2010.0,5.0,19.0,2.0,0,1.0,0.0,25.657273112103194,0.0
1872,72,1,5,4,0.0,0.0,3.1575,101.6896,1.83415,1453975.0,2010.0,5.0,19.0,2.0,0,1.0,0.0,10.568651394501709,137574.31726401948
1873,110,1,2,15,0.0,0.0,7.0022,80.703,8.74352,3545.0,2010.0,5.0,19.0,2.0,0,1.0,0.0,240.17206285028365,14.760251287885431
1874,110,1,5,15,0.0,0.0,6.686,80.3874,1.34894,47832.0,2010.0,5.0,19.0,2.0,0,1.0,0.0,5.716564902886329,8367.262650311086
1875,54,1,5,4,0.0,0.0,-7.0727,107.9422,1.73623,0.0,2010.0,5.0,20.0,3.0,0,1.0,0.0,9.470314130172646,0.0
1876,78,1,9,2,0.0,0.0,-45.0775,168.4885,14.69432,10442.0,2010.0,5.0,20.0,3.0,0,1.0,0.0,678.3422370291289,15.393409742155871
1877,13,1,5,4,0.0,0.0,27.21962595,89.5187916,16.65656,2169.0,2010.0,5.0,20.0,3.0,0,1.0,0.0,871.6065792358294,2.4885080627794767
1878,26,1,5,4,3.0,0.0,21.6252,108.3472,40.9984,72960.0,2010.0,5.0,20.0,3.0,0,1.0,0.0,5280.605081770767,13.816598452299717
1879,53,1,5,15,4.0,0.0,16.5121,80.62959999999998,0.80035,874587.0,2010.0,5.0,20.0,3.0,0,1.0,0.0,2.0123789750285783,434603.5268966074
1880,0,1,5,4,0.0,0.0,37.55914605,70.42777802,2.73125,0.0,2010.0,5.0,21.0,4.0,0,1.0,0.0,23.435422166538643,0.0
1881,29,1,5,4,0.0,3.0,9.929,-84.4428,6.92174,14448.0,2010.0,5.0,22.0,5.0,1,1.0,3.0,150.51522653599488,95.99028837487641
1882,26,1,5,4,19.0,0.0,28.2405,116.6619,6.97441,0.0,2010.0,5.0,23.0,6.0,1,1.0,0.0,152.81459030780496,0.0
1883,118,1,5,4,0.0,0.0,23.6679,120.8766,15.35373,19599.0,2010.0,5.0,23.0,6.0,1,1.0,0.0,740.5897056454808,26.464045949596297
1884,118,1,5,4,0.0,0.0,23.475,120.8994,33.58845,19599.0,2010.0,5.0,23.0,6.0,1,1.0,0.0,3544.2944827390374,5.529732389745972
1885,118,1,6,4,0.0,0.0,23.1297,120.6161,15.8566,16597.0,2010.0,5.0,23.0,6.0,1,1.0,0.0,789.8961812792219,21.011622024962158
1886,133,1,6,4,0.0,0.0,35.7117,-82.83289999999998,16.47911,872.0,2010.0,5.0,23.0,6.0,1,1.0,0.0,853.1342511784313,1.0221134584568718
1887,27,1,5,4,0.0,0.0,3.8844,-72.9175,22.53724,16678.0,2010.0,5.0,23.0,6.0,1,1.0,0.0,1595.7003186647028,10.451837230913327
1888,54,1,5,4,0.0,0.0,-8.1431,111.2896,11.65711,0.0,2010.0,5.0,24.0,0.0,0,1.0,0.0,426.9054134047183,0.0
1889,54,1,5,4,0.0,0.0,-8.1321,111.5917,0.86254,0.0,2010.0,5.0,24.0,0.0,0,1.0,0.0,2.337267184879178,0.0
1890,54,1,5,4,0.0,0.0,-8.1969,111.336,4.99199,0.0,2010.0,5.0,24.0,0.0,0,1.0,0.0,78.28837633309111,0.0
1891,54,1,5,4,0.0,0.0,-1.7853,116.0932,4.09992,0.0,2010.0,5.0,24.0,0.0,0,1.0,0.0,52.80811164216986,0.0
1892,43,1,5,4,0.0,0.0,42.1,44.95,1.4755,0.0,2010.0,5.0,24.0,0.0,0,1.0,0.0,6.8395621515285026,0.0
1893,62,1,6,4,0.0,0.0,34.7649,135.1777,8.17881,1528478.0,2010.0,5.0,24.0,0.0,0,1.0,0.0,210.1503469404539,7273.259465201332
1894,75,1,6,4,0.0,0.0,20.8486,92.4504,15.58422,40557.0,2010.0,5.0,24.0,0.0,0,1.0,0.0,762.9920512998743,53.15520644141038
1895,133,1,5,13,0.0,0.0,40.7134,-111.8224,0.75491,10062.0,2010.0,5.0,24.0,0.0,0,1.0,0.0,1.7903594353677992,5620.100523520257
1896,53,1,5,4,0.0,0.0,34.09,74.02559999999998,2.06884,6755.0,2010.0,5.0,25.0,1.0,0,1.0,0.0,13.446327404134376,502.36765750051745
1897,89,1,5,4,0.0,0.0,16.6085,120.6365,5.6349,0.0,2010.0,5.0,26.0,2.0,0,1.0,0.0,99.7521578442791,0.0
1898,8,1,6,4,1.0,0.0,47.6137,16.2389,3.29777,0.0,2010.0,5.0,26.0,2.0,0,1.0,0.0,34.16572165974342,0.0
1899,48,1,6,15,4.0,0.0,14.8123,-91.49440000000001,0.77254,11913.0,2010.0,5.0,26.0,2.0,0,1.0,0.0,1.874959206436334,6353.738235533455
1900,78,1,5,4,0.0,0.0,-37.9622,177.0314,4.05799,18602.0,2010.0,5.0,27.0,3.0,0,1.0,0.0,51.73349479504343,359.5736200250336
1901,78,1,9,4,0.0,0.0,-44.8431,170.6453,37.17407,13000.0,2010.0,5.0,26.0,2.0,0,1.0,0.0,4341.402954625765,2.9944237233607858
1902,89,1,5,4,0.0,0.0,16.4003,120.5876,1.87338,272714.0,2010.0,5.0,27.0,3.0,0,1.0,0.0,11.02558474220182,24734.65184627829
1903,53,1,5,13,0.0,0.0,34.5628,77.6001,44.14758,37475.0,2010.0,5.0,27.0,3.0,0,1.0,0.0,6122.991790242579,6.120374039978147
1904,27,1,5,4,0.0,0.0,4.5326,-74.1359,10.36239,313945.0,2010.0,5.0,27.0,3.0,0,1.0,0.0,337.3414749993023,930.6445345940617
1905,78,1,5,4,0.0,0.0,-45.9034,170.0982,26.14437,2009.0,2010.0,5.0,29.0,5.0,1,1.0,0.0,2147.366803122897,0.9355644303890367
1906,78,1,5,4,0.0,0.0,-45.8456,170.6328,1.42271,1200.0,2010.0,5.0,29.0,5.0,1,1.0,0.0,6.358909452568153,188.71160360922573
